,RASDSSinfo,DecSDSSinfo,zSDSSinfo,HalphaSDSSline [1e-17*erg/cm^2/s],OIII5007SDSSline [1e-17*erg/cm^2/s],OIII4959SDSSline [1e-17*erg/cm^2/s],HbetaSDSSline [1e-17*erg/cm^2/s],HdeltaSDSSline [1e-17*erg/cm^2/s],N6548SDSS [1e-17*erg/cm^2/s],N6584SDSS [1e-17*erg/cm^2/s],S6717SDSSline [1e-17*erg/cm^2/s],S6731SDSSline [1e-17*erg/cm^2/s],OII3726SDSSline [1e-17*erg/cm^2/s],OII3729SDSSline [1e-17*erg/cm^2/s],OI6300SDSSline [1e-17*erg/cm^2/s],HalphaSDSSline_ERR,OIII5007SDSSline_ERR,OIII4959SDSSline_ERR,HbetaSDSSline_ERR,HdeltaSDSSline_ERR,N6548SDSS_ERR,N6583SDSS_ERR,S6717SDSSline_ERR,S6731SDSSline_ERR,OII3726SDSSline_ERR,OII3729SDSSline_ERR,OI6300SDSSline_ERR,LOG_OH+12_T04_med,LOG_OH+12_T04_avg,Mstaravg_SDSStotlgm,Mstarmed_SDSStotlgm,Dn4000SDSSindx ,D4000SDSSindx ,Dn4000SDSSindx_err,D4000SDSSindx_err,petroRad,petroRadE,petroR50,petroR50E,petroR90,petroR90E,PETRO_MASS,MODEL_MASS,FIBER_MASS,U_PETRO_ABSMAG,G_PETRO_ABSMAG,R_PETRO_ABSMAG,I_PETRO_ABSMAG,Z_PETRO_ABSMAG,SFR_flag_all,totalSFR_Avg,totalSFR_Med,sSFR_avg_all ,sSFR_med_all ,sSFR_flag_all,fibSFR_avg_all,fibSFR_med_all,fibsSFR_avg_all,fibsSFR_med_all
0,41.280598,0.9501264,0.02450697,46.55981,13.247038,5.601801,9.563448,5.9156637,7.782583,23.474068,12.262475,10.715031,5124.613,-24.513441,0.35339302,2.688869,2.6814926,2.623132,2.3026052,2.7200813,0.8688692,2.6207075,2.513472,2.5697093,80472.69,88.95832,2.3076553,-99.9,-99.9,10.228438,10.218943,1.5724933,1.6918365,1.5724933,0.019138925,17.902792,0.19439529,7.622121,0.04413745,17.47659,0.20025742,8996411000.0,19320967000.0,945664640.0,-18.516912,-19.763441,-20.294302,-20.481062,-20.474344,0.0,-0.48115993,-0.48115993,-10.75828,-10.68547,0,-1.7954129,-1.8492802,-10.797967,-10.849052
1,49.782158,0.9559805,0.02388305,1979.8763,136.2906,43.80565,499.22217,109.90836,242.16026,730.4112,313.34863,246.41895,361.24225,304.12454,28.23669,17.960592,4.908488,4.228063,8.051498,5.8836236,2.4533603,7.3998938,5.7461014,5.333978,15.07956,14.557884,3.1512895,9.063537,9.072196,9.798166,9.762326,1.1043304,1.1622059,1.1043304,0.008581585,11.734809,0.16346325,5.1722326,0.016046409,10.656389,0.06302237,8445347000.0,8195586600.0,683597900.0,-19.113527,-19.874256,-20.284563,-20.41612,-20.497051,0.0,0.2425501,0.2425501,-9.589459,-9.653704,0,-0.43569818,-0.46817714,-9.24584,-9.262298
2,49.792713,0.9812785,0.037347622,49.10808,33.31801,8.658458,19.727318,12.345029,15.296176,46.136795,38.153984,25.184769,39.603264,50.735367,7.0055575,6.784721,5.9769816,5.877903,5.6681967,6.1843185,2.226731,6.716327,6.537798,6.4331427,12.255948,11.93095,6.0537333,-99.9,-99.9,10.689495,10.680469,1.884335,2.0479033,1.884335,0.021612553,10.085812,0.07871659,3.8877258,0.022831285,11.863192,0.12489998,42272977000.0,44088824000.0,5750905000.0,-18.518595,-20.445583,-21.19605,-21.52663,-21.77511,0.0,-1.3234099,-1.3234099,-12.04822,-11.978621,0,-2.1623895,-2.0304828,-12.218485,-12.079645
3,53.177746,1.020308,0.03656489,13.721259,9.850105,5.4738894,10.439954,-2.796677,0.15675956,0.47282305,-0.8536847,2.3966439,-6.5604534,6.7237167,2.507177,4.560017,4.5080123,4.385437,4.3263764,4.1454396,1.3999344,4.222521,4.2873244,4.5604343,6.7259517,6.5835004,4.3839593,-99.9,-99.9,10.56262,10.550159,1.8265015,1.9946567,1.8265015,0.013731228,5.7251973,0.07121943,2.505088,0.010968784,7.4260716,0.07901482,33487036000.0,38372560000.0,7118018600.0,-18.797293,-20.384575,-21.085636,-21.39391,-21.659159,0.0,-1.11838,-1.11838,-11.70032,-11.633557,0,-2.0960474,-1.9490569,-12.118912,-11.964059
4,53.565945,1.0225384,0.047108103,440.53375,26.220901,12.495523,98.72609,19.224865,54.89173,165.56613,48.832035,36.097733,31.663733,39.16537,13.558038,5.527225,3.017164,2.8772078,3.2918868,3.3660011,1.2314285,3.714269,2.7616832,2.7384617,6.2994256,6.666786,2.5242624,9.163847,9.176691,10.520976,10.506402,1.3006755,1.4620557,1.3006755,0.013208194,11.656874,0.14726219,5.576272,0.026254153,12.558304,0.1731175,24959556000.0,40414114000.0,3377622800.0,-19.739603,-20.850607,-21.34746,-21.547222,-21.578285,0.0,0.4303101,0.4303101,-10.13102,-10.16895,0,0.010735684,-0.018188464,-9.68689,-9.711748
5,56.847435,0.8754815,0.0393708,27.740791,3.5413687,14.831802,12.857573,13.841022,12.114858,36.541206,6.1209755,-0.03212245,50.28881,-53.905396,1.024094,5.0422554,7.8346386,8.27459,5.505059,7.213566,2.3481028,7.0824122,6.4796214,6.506535,28.09507,27.468624,6.592995,-99.9,-99.9,10.8148,10.803722,1.7624522,1.9901979,1.7624522,0.044241957,14.6133795,0.24426498,6.3742223,0.027371202,13.079653,0.1186356,47698050000.0,66238570000.0,2333312800.0,-18.829567,-20.792818,-21.47596,-21.756357,-22.000214,0.0,-0.80218995,-0.80218995,-11.64489,-11.531782,0,-2.2086842,-2.047912,-11.976517,-11.797691
6,240.13693,-0.1662719,0.024222014,47.82265,10.288246,8.221836,10.079779,6.2791686,4.8377185,14.591676,13.101618,11.444564,17.92564,26.755932,4.1475816,1.6586245,1.9047273,1.9504017,2.0301373,2.891839,0.43906826,1.3243299,1.4710456,1.4372795,6.297794,6.0298166,1.3324491,-99.9,-99.9,9.513223,9.492785,1.3896637,1.6266661,1.3896637,0.03376773,23.544008,1.4842974,9.446517,1.0066887,20.272285,5.0380087,1743620600.0,3238165500.0,384938780.0,-18.02292,-19.554544,-20.008644,-19.929865,-18.680456,0.0,-1.17096,-1.17096,-10.7081995,-10.693749,0,-1.9994428,-2.047796,-10.578547,-10.62318
7,245.38187,-0.07236377,0.027287059,777.0163,1623.991,563.6801,184.89061,34.927,285.00876,859.6522,330.81787,361.5407,362.90466,156.28531,144.9379,8.988854,13.342483,7.8813415,5.0793943,4.151869,2.9784584,8.983708,7.113552,7.374546,10.478946,9.484919,5.7687483,-99.9,-99.9,10.360689,10.350078,1.6373799,1.8540571,1.6373799,0.008097737,8.50028,0.14858994,3.2366154,0.022754915,11.350287,0.13513407,24144044000.0,24060211000.0,4384756700.0,-18.438253,-20.019043,-20.713026,-21.021097,-21.204891,0.0,-0.8853699,-0.8853699,-11.293779,-11.210638,0,-1.8313936,-1.6384332,-11.614959,-11.412792
8,248.06416,-0.04992955,0.04402316,832.59174,446.9195,149.33525,174.72214,40.657352,138.44022,417.56763,119.42963,96.318085,92.840836,71.24827,31.534306,7.9212236,6.81634,4.9252324,4.5523157,4.1890197,1.9489005,5.8783274,4.2859726,4.153151,8.796147,8.3940525,3.7971835,-99.9,-99.9,10.506073,10.49011,1.3294786,1.528042,1.3294786,0.007694976,7.037982,0.1139727,3.435485,0.014385061,8.839426,0.110517934,28803518000.0,34538720000.0,5318579000.0,-19.690466,-20.833641,-21.353342,-21.578657,-21.784618,0.0,0.6295401,0.6295401,-9.91434,-9.953684,0,0.005954924,0.0385142,-9.749778,-9.716472
9,243.15462,0.37996975,0.043144688,42.521477,17.789553,5.02102,17.10966,16.174383,10.386693,31.328665,-1.7242286,5.123458,82.51326,-53.574863,6.810345,5.8615785,6.938416,7.0584173,5.1496344,5.8950605,2.5181835,7.595415,7.212896,7.238459,26.85153,26.115095,6.806441,-99.9,-99.9,10.784767,10.77386,1.8548017,2.014189,1.8548017,0.015649142,9.478722,0.30523083,3.6048613,1.6583309,11.83067,-1000.0,39785280000.0,56905175000.0,6969561600.0,-18.97849,-20.820444,-21.538532,-21.83337,-22.078304,0.0,-0.94281995,-0.94281995,-11.7517395,-11.700769,0,-1.9962217,-1.8546385,-12.170783,-12.02468
10,172.7413,-1.1475517,0.047959067,111.787094,80.31478,25.00358,29.852118,1.5426933,50.940594,153.64859,62.462563,43.231213,51.67147,55.149387,16.594414,4.6783986,4.2064085,3.9795303,3.1747212,2.7516491,1.6620578,5.013145,4.231831,4.1876903,6.7617583,6.870162,3.835875,-99.9,-99.9,10.655992,10.648445,1.8094499,2.1290646,1.8094499,0.016802592,8.254473,0.04380341,3.7382033,0.010746316,8.940145,0.06972769,46293680000.0,48431180000.0,7500351000.0,-19.302221,-20.80156,-21.475744,-21.770954,-21.982151,0.0,-0.7790799,-0.7790799,-11.46244,-11.351667,0,-1.9868327,-1.8397413,-12.038524,-11.884861
11,191.50575,-1.0731986,0.04741072,25.902134,19.547388,-1.4929354,9.014644,4.2714963,7.875826,23.75531,9.511848,-1.3164283,16.515158,14.690702,-3.8010898,4.590782,4.2211876,3.9454641,3.6886363,3.7790709,1.3776354,4.1552615,3.7777076,3.809004,9.833591,9.842459,3.577557,-99.9,-99.9,10.527518,10.5196705,1.9302198,2.1366813,1.9302198,0.02407578,6.4443965,0.13177945,2.6610758,0.018782549,8.215866,0.12238804,26414682000.0,29734726000.0,6521767400.0,-18.201286,-19.91557,-20.678286,-21.030716,-21.250908,0.0,-1.55116,-1.55116,-12.11468,-12.051087,0,-2.3297477,-2.2105496,-12.279643,-12.149079
12,204.22339,-1.0956106,0.046851676,2047.6105,429.5328,138.20093,519.38605,112.9055,250.39687,755.2547,320.54684,242.40474,378.02072,411.12585,42.780003,11.872584,5.2851257,3.6552627,5.3417406,4.0283356,1.7961233,5.417517,3.8491733,3.472736,9.299545,9.4979725,2.3703454,8.987337,8.991593,9.86531,9.840253,1.1847736,1.3705825,1.1847736,0.0072523197,5.0334573,0.13246661,2.106281,0.014076849,6.2130995,0.0947481,9572884000.0,10408499000.0,2385075500.0,-18.975216,-20.042439,-20.476555,-20.643772,-20.80867,0.0,0.49586013,0.49586013,-9.406819,-9.4326315,0,0.38902697,0.3770454,-8.87337,-8.88067
13,170.86243,-0.7135721,0.040783953,1786.3784,153.9548,51.940166,497.87082,130.51161,189.65456,572.04193,406.5392,310.14575,380.55212,323.94934,40.583874,15.363735,4.557722,3.7607832,6.3900347,4.2761593,2.0077527,6.0558386,5.7970004,5.270122,9.166777,8.906784,3.1885436,8.950005,8.96001,10.27914,10.260388,1.2129507,1.3594347,1.2129507,0.00505558,6.434447,0.034390144,2.8311462,0.009270041,7.18333,0.057846073,21180443000.0,20597285000.0,3497254100.0,-19.173395,-20.294823,-20.845583,-21.112177,-21.298878,0.0,0.3935901,0.3935901,-9.91619,-9.987387,0,-0.11538787,-0.16120918,-9.658669,-9.677973
14,231.34866,-0.70995826,0.0381603,628.7777,15.8644285,8.077698,134.89563,29.567884,76.17289,229.75502,73.972305,52.966507,25.873589,18.603344,13.720369,6.338165,3.4838314,3.3808985,4.1053996,4.4930468,1.4513487,4.3775983,3.3798816,3.2912707,8.579273,8.5249605,2.8860304,-99.9,-99.9,10.687427,10.673229,1.3674563,1.5234133,1.3674563,0.021398095,14.890839,0.17989595,6.8284383,0.07027776,15.036878,0.39445812,27308012000.0,37892960000.0,1893742700.0,-18.855494,-20.411064,-21.065979,-21.333183,-21.651625,0.0,0.3479901,0.3479901,-10.3845,-10.424038,0,-0.09773931,-0.1369146,-9.697407,-9.734674
15,177.17596,-0.2787319,0.047178175,17.103907,6.307335,-2.6140833,14.664777,1.1235445,0.08266129,0.24932556,1.0632825,-3.6544554,8.144296,-8.247057,-1.2702767,5.774385,2.7088149,2.7280028,4.809078,4.4077363,0.95626825,2.8843226,2.9115932,2.9596446,5.139549,4.6738343,2.8125367,-99.9,-99.9,10.628324,10.616003,1.8784834,1.9664502,1.8784834,0.019090192,6.10314,0.06685726,2.5566819,0.01243225,7.829185,0.08562865,32847096000.0,34678130000.0,8608727000.0,-18.366264,-20.11031,-20.899097,-21.25831,-21.51594,0.0,-1.19898,-1.19898,-11.86599,-11.792953,0,-2.1153584,-1.981228,-12.2096195,-12.06948
16,190.93782,-0.35733733,0.047960367,25.671186,17.254757,-30.457123,43.17143,-18.975042,5.948568,17.942253,-25.88374,4.0768213,64.86457,-56.855244,-6.768426,13.036493,9.092319,9.627147,8.954718,7.799103,4.1355896,12.47388,14.297291,14.349081,31.004683,29.60506,10.201932,-99.9,-99.9,11.070041,11.059436,1.9648467,2.1318457,1.9648467,0.01126114,10.977321,0.21782336,4.1392565,0.06429183,13.405455,0.38818368,94398250000.0,98474310000.0,17247020000.0,-19.508715,-21.24163,-22.042953,-22.39331,-22.671984,0.0,-0.8665999,-0.8665999,-11.96257,-11.883471,0,-1.9691447,-1.8463703,-12.319104,-12.193689
17,209.52939,-0.39245012,0.029575624,755.27295,16.926155,21.247398,167.90836,40.679665,74.44842,224.55362,67.597466,47.630486,61.863964,51.16326,15.457979,8.342522,3.67458,3.7209115,4.4249196,4.270111,1.5881797,4.7903113,3.8661063,3.6118712,8.9508705,8.753949,3.2165542,-99.9,-99.9,10.445363,10.435586,1.2695706,1.3949767,1.2695706,0.008608323,17.228704,0.15884662,7.9225645,0.017171495,16.728321,0.078154825,33808538000.0,36845154000.0,2389794800.0,-19.71348,-20.98227,-21.538206,-21.774187,-21.790749,0.0,0.2556401,0.2556401,-10.22526,-10.24949,0,-0.4082477,-0.4561198,-9.779257,-9.82562
18,217.29903,-0.23758887,0.03448118,911.80225,56.38776,20.843668,224.3043,48.291233,109.560394,330.45944,158.26697,114.70262,170.27576,163.27176,16.763857,7.9964223,3.163236,2.9551773,4.158498,4.252922,1.411737,4.25812,3.7523096,3.2556255,9.263823,9.149932,2.4428008,9.052936,9.06441,10.028301,10.0078,1.179462,1.2789427,1.179462,0.009351479,7.9425464,0.21763076,3.6437435,0.08148862,9.870993,0.6103999,11393359000.0,13340950000.0,1414179200.0,-18.55807,-19.715847,-20.258121,-20.472473,-20.650415,0.0,0.15330009,0.15330009,-9.918409,-9.966563,0,-0.48325875,-0.5211144,-9.56987,-9.592687
19,223.06694,-0.29363313,0.043381874,11.978618,-3.6088557,-2.4063385,16.617641,4.6433744,10.974472,33.10154,-15.864103,2.1753051,16.31946,9.40118,-2.8356159,4.428329,10.1423025,10.850089,4.3160458,3.759303,3.7784388,11.396632,15.713836,15.673962,39.52249,38.56774,11.28841,-99.9,-99.9,10.957954,10.948194,1.9059803,2.1294854,1.9059803,0.013283871,9.893919,0.116995975,3.9682026,0.015205145,12.388481,0.09864482,77347004000.0,87431610000.0,11922828000.0,-19.53083,-21.132807,-21.887339,-22.220713,-22.433006,0.0,-0.9981399,-0.9981399,-11.98131,-11.920915,0,-2.0422642,-1.9115683,-12.250565,-12.115982
20,223.37386,-0.20838685,0.044479966,86.695915,14.480918,6.908995,20.050276,10.116428,18.374334,55.42123,18.091917,17.883446,15.879674,17.250841,2.4253128,3.7781634,3.3649173,3.328773,2.8564308,3.4200504,1.3351946,4.027251,3.2892523,3.32103,6.934685,7.3038464,3.1827307,-99.9,-99.9,10.4489565,10.436905,1.6036087,1.77159,1.6036087,0.018843645,7.774289,0.1187922,3.484571,0.013199133,8.355051,0.09239393,20257921000.0,30701480000.0,4643953000.0,-19.090868,-20.39373,-20.94325,-21.162762,-21.385832,0.0,-0.2539699,-0.2539699,-10.7422495,-10.697959,0,-1.3385497,-1.1112016,-11.044197,-10.807715
21,238.73671,-0.2093895,0.042800356,2792.747,125.139824,34.346943,574.1869,127.14521,465.25986,1403.3312,391.47766,332.31204,238.52403,220.63638,65.46939,17.281898,5.7960052,5.4118185,7.8243566,6.973891,3.3555884,10.121218,5.957027,5.7896056,15.240879,14.911942,4.415293,9.189345,9.197644,10.713958,10.696679,1.1859729,1.3189622,1.1859729,0.007421997,8.418906,0.29098812,3.8085754,0.025943218,10.888796,0.18638954,36370874000.0,41115984000.0,4979453000.0,-19.643677,-20.783484,-21.35862,-21.651276,-21.817272,0.0,1.0906001,1.0906001,-9.65734,-9.71411,0,0.8882058,0.8503298,-9.16377,-9.191552
22,239.02338,-0.34999582,0.040981382,53.470993,29.372135,2.9531007,19.82971,6.555916,16.2396,48.98238,26.414701,17.456429,7.809495,48.623474,10.853562,4.3236713,3.8907053,3.757743,3.6866395,4.251567,1.2337525,3.7212782,3.547087,3.544421,8.461652,8.569469,3.4533348,-99.9,-99.9,10.534104,10.524874,1.9249228,2.0509586,1.9249228,0.020728705,6.2912974,0.085167535,2.6695974,0.014707644,7.9170156,0.10189055,26826293000.0,31692407000.0,4621688000.0,-18.46108,-20.022228,-20.758617,-21.09168,-21.333221,0.0,-1.37139,-1.37139,-11.93529,-11.881785,0,-2.3291733,-2.2089815,-12.273901,-12.142569
23,245.29564,-0.39665526,0.045270897,851.56226,204.13046,65.46108,236.53499,52.75347,88.273834,266.25424,142.93582,104.93728,220.61111,246.8609,24.965298,6.5768285,4.0106897,3.0413315,4.4242845,4.0726995,1.0644284,3.2105587,2.6825752,2.4891114,9.939011,10.006443,2.1503794,8.910675,8.921857,9.857173,9.835193,1.1537324,1.297672,1.1537324,0.015714517,7.054938,0.34542146,3.0279546,0.3238635,7.5299363,2.2964537,4578915300.0,9834501000.0,1384601000.0,-18.420626,-19.675207,-20.090126,-20.09177,-20.321527,0.0,0.2324801,0.2324801,-9.66311,-9.721005,0,-0.34662184,-0.3547845,-9.36421,-9.377879
24,249.27171,-0.37337035,0.044792295,31.240255,21.429995,3.1642597,12.329881,6.024922,8.41293,25.375336,15.277948,12.331233,44.12896,15.365989,3.8469074,3.3547702,3.882049,3.6260872,3.4681392,4.499332,1.1507332,3.4708734,3.2622428,3.2203612,10.449988,9.925078,3.3190145,-99.9,-99.9,10.374142,10.363722,1.6845886,1.8130671,1.6845886,0.02515855,5.493747,0.23327179,2.364398,0.74953645,7.291657,-1000.0,21171704000.0,24170620000.0,3996487000.0,-18.241861,-19.873886,-20.55944,-20.849428,-21.091543,0.0,-0.92612994,-0.92612994,-11.33105,-11.254545,0,-1.8589413,-1.6519724,-11.693088,-11.469752
25,171.99744,0.16904464,0.04935914,4.010692,2.5338194,2.9781845,1.6202523,-0.41524717,1.1057351,3.3351524,1.9734521,-0.33130583,9.44379,0.40109488,-0.8864889,1.345945,1.9734725,2.01695,1.3631237,1.6335895,0.61204576,1.8460693,1.8849732,1.7900412,3.6225023,3.4293435,1.684449,-99.9,-99.9,10.16941,10.158189,1.7618129,1.9822935,1.7618129,0.023007983,4.665557,0.05705543,2.0844681,0.02438465,5.3079777,0.16949733,12835034000.0,14616372000.0,4061105200.0,-17.632437,-19.228746,-19.972761,-20.30615,-20.59719,0.0,-1.2401999,-1.2401999,-11.43503,-11.345886,0,-2.2714496,-2.1110346,-11.969605,-11.787811
26,190.65656,0.07567437,0.048517883,18.370026,6.2601337,0.900925,6.9205556,1.2997868,4.9153805,14.825924,3.7773428,5.451943,4.1001163,8.242261,0.72429776,2.1692855,2.11564,2.1336997,2.0084805,2.247247,0.7190211,2.1687312,1.8185775,1.8673612,4.0687823,4.050994,1.7647457,-99.9,-99.9,10.264246,10.253577,1.7870775,2.0300841,1.7870775,0.032118272,5.468368,0.05276648,2.4390156,0.017194297,5.8850265,0.10408494,14061337000.0,17840028000.0,3814891800.0,-17.948784,-19.37642,-20.102354,-20.419775,-20.710638,0.0,-1.41431,-1.41431,-11.7256,-11.658139,0,-2.3576977,-2.2111754,-12.037038,-11.868118
27,202.04846,0.05326441,0.048372727,72.0967,47.699764,14.859377,13.826111,0.40076575,23.913074,72.12736,31.863405,20.547014,-1.9611847,120.49734,10.125353,5.16235,4.5990057,4.4942865,3.9831972,4.160486,1.5595974,4.7041006,4.2705016,4.2769833,12.321665,12.752605,4.1108656,-99.9,-99.9,10.592462,10.581163,1.982651,2.1984894,1.982651,0.021163855,5.8122454,0.18644984,2.345835,0.020208023,7.4916263,0.13458359,32654127000.0,36082110000.0,9329491000.0,-18.727215,-20.283081,-21.007961,-21.341461,-21.588713,0.0,-1.0710499,-1.0710499,-11.70794,-11.604643,0,-2.2847264,-2.1719594,-12.347235,-12.226313
28,208.68607,0.11509863,0.029838972,110.41273,32.323307,18.643974,30.324196,7.15881,25.245813,76.147194,38.002594,25.79423,38.34877,21.5377,12.504335,3.1711051,2.835419,3.0353162,2.5018485,2.7271945,1.0001103,3.0165603,2.817391,2.61358,5.7525563,5.4524474,2.4603837,-99.9,-99.9,10.5049925,10.495939,1.6699735,1.8607386,1.6699735,0.02416596,17.664722,0.30690888,8.235233,0.13728262,18.323566,0.7931767,19695421000.0,32335505000.0,1942246800.0,-18.693987,-20.2484,-20.844175,-21.092691,-21.126278,0.0,-0.69569993,-0.69569993,-11.21717,-11.098193,0,-2.1528025,-1.954974,-11.574946,-11.343659
29,218.917,0.20493872,0.029225761,17.108343,1.3311663,7.9124174,2.4749367,9.105471,1.4640019,4.4157677,-4.0100927,-3.0752807,0.9105004,-0.9703393,-8.769173,2.8386664,3.1561086,3.479467,2.6913977,3.0314436,1.091832,3.2932138,3.4295063,3.4774067,4.8348184,4.7645907,3.5157473,-99.9,-99.9,10.229216,10.21662,1.7109404,1.8754317,1.7109404,0.009110498,8.235169,0.35028982,3.2065644,0.048235927,11.095256,0.2877546,20054370000.0,19021283000.0,4296286000.0,-17.987776,-19.803137,-20.471336,-20.790358,-20.968096,0.0,-1.44053,-1.44053,-11.70973,-11.759655,0,-2.0482607,-2.0855782,-11.616292,-11.651062
30,239.11476,0.05924583,0.039680284,72.50342,42.915962,10.383736,22.093462,9.283197,15.262032,46.033813,34.814106,16.386227,46.79415,52.054405,11.924095,3.882992,4.2503495,4.019386,3.6080668,4.238554,1.2110338,3.6527538,3.7368686,3.4561746,10.587424,10.354949,3.5622687,-99.9,-99.9,10.4126005,10.40233,1.8076532,1.9622875,1.8076532,0.023451913,6.164496,0.12470816,2.573644,0.017958345,7.50989,0.11692745,21337700000.0,23632368000.0,3510328000.0,-18.067522,-19.745293,-20.482021,-20.832453,-21.04002,0.0,-1.38904,-1.38904,-11.84277,-11.781328,0,-2.2274222,-2.080121,-12.081954,-11.920864
31,240.86913,0.036316305,0.041421443,2814.2258,235.12537,79.91575,654.7831,149.24269,345.94913,1043.4625,485.91287,372.05316,503.60873,546.7334,71.44625,19.162346,5.4786325,4.3609066,7.6244082,5.5857716,2.6778293,8.076942,6.234024,5.5143795,12.6128025,12.989461,3.7353396,9.019842,9.039799,10.074559,10.047038,1.1042225,1.2101861,1.1042225,0.00619873,10.279265,0.120954975,4.8496737,0.017749608,10.9376545,0.108591035,8341601000.0,15389525000.0,2680744400.0,-20.30367,-21.205868,-21.53862,-21.597198,-21.506037,0.0,0.6748801,0.6748801,-9.4420395,-9.486222,0,0.1705103,0.14233682,-9.315189,-9.322029
32,179.37503,0.6025294,0.047198243,11.798303,11.208628,-3.4643767,13.809588,13.746294,2.597067,7.833354,0.69699144,-2.296377,24.635489,13.808994,4.3977776,3.087801,3.9048195,3.6463888,3.3888304,4.237846,1.1101713,3.3485293,3.3826535,3.1449077,10.241305,10.403563,3.1446524,-99.9,-99.9,10.567453,10.558145,1.6969844,1.733279,1.6969844,0.022561878,6.5782375,0.20326208,2.9463418,0.018958457,8.030631,0.14187665,26607720000.0,33207665000.0,6352617000.0,-18.427382,-20.010983,-20.763783,-21.12193,-21.41211,0.0,-1.0601,-1.0601,-11.67229,-11.601143,0,-1.7630256,-1.5546756,-11.741942,-11.525079
33,181.45544,0.54020405,0.04934281,19.988344,13.408189,-3.3288224,3.9937706,7.3433557,4.2748795,12.894024,9.242661,8.642719,17.899801,24.472004,2.420056,3.1902435,3.0113263,2.9049144,2.977796,3.146735,0.8894933,2.682914,2.613021,2.544598,7.811461,9.5980215,2.4689286,-99.9,-99.9,10.279268,10.269191,1.9212483,2.1446218,1.9212483,0.038912605,6.416345,0.13206506,2.8126495,0.027986659,8.120567,0.20871128,15252619000.0,17266700000.0,3786280200.0,-17.805527,-19.440054,-20.162079,-20.496243,-20.730034,0.0,-1.49926,-1.49926,-11.82228,-11.727953,0,-2.5574985,-2.4528635,-12.312816,-12.187073
34,190.7384,0.4972424,0.045824487,331.31958,33.74813,14.664081,79.92791,23.008974,47.080414,142.00539,69.76745,55.994427,60.889977,60.93436,6.653928,4.8038635,2.8059614,2.6375856,3.0853124,3.1539893,1.0687742,3.2236664,2.663454,2.5827417,6.035305,6.120166,2.0961945,8.99829,9.002371,10.166654,10.154151,1.4803424,1.5797781,1.4803424,0.018393511,5.4484143,0.060356703,2.36383,0.016791558,6.431917,0.11291738,13080165000.0,14231498000.0,3600759000.0,-17.908775,-19.39814,-20.080471,-20.382942,-20.61663,0.0,-0.2201599,-0.2201599,-10.421309,-10.465914,0,-0.48474595,-0.5147769,-10.11987,-10.147044
35,222.48907,0.5582933,0.039834194,17.34927,13.284803,16.994692,7.4380264,-0.011683324,14.211383,42.86481,7.883758,6.4883347,-12.850457,40.24738,-9.797131,4.6044264,8.678987,9.225701,3.9989893,3.6464279,3.5120983,10.593288,10.166508,11.174101,16.885366,16.94821,9.725044,-99.9,-99.9,10.892832,10.882533,1.8083735,1.949157,1.8083735,0.007787759,11.619997,0.21867205,4.2969294,0.021719154,14.269327,0.13250208,85721390000.0,83816940000.0,13228404000.0,-19.274227,-21.23995,-21.922226,-22.305014,-22.493734,0.0,-1.1237699,-1.1237699,-12.08113,-12.0043335,0,-1.9303739,-1.7743255,-12.081943,-11.920325
36,222.50902,0.57877785,0.040478956,47.097534,26.959238,5.9992485,19.856007,3.3722534,16.12305,48.630844,13.454075,3.8914347,54.982105,40.531666,-0.9361746,7.188373,6.144518,6.0850067,5.7948036,5.557814,2.3068998,6.9581347,6.3833942,6.4335546,11.2638,11.215254,6.275026,-99.9,-99.9,10.692715,10.682964,1.9357163,2.0877185,1.9357163,0.014800638,7.3265176,0.079205595,2.6533875,0.013200933,8.6334095,0.079205595,44024857000.0,48371585000.0,11048730000.0,-18.919716,-20.568619,-21.297487,-21.638655,-21.895668,0.0,-1.32126,-1.32126,-12.04319,-11.970213,0,-2.1147945,-1.9903253,-12.288212,-12.158687
37,223.35109,0.5966411,0.044751238,95.57462,47.386295,18.461212,28.175623,7.228189,27.300024,82.34318,41.71685,27.80607,46.621475,59.721073,13.228297,3.180725,3.1701765,3.0551236,2.6044438,2.7243283,1.0911175,3.291059,2.9181411,2.8377767,5.308326,5.458688,2.7283626,-99.9,-99.9,10.221896,10.209732,1.5433791,1.7064337,1.5433791,0.009981554,4.466222,0.074907176,1.7293061,0.009517062,5.319008,0.05904418,17891100000.0,18100249000.0,5998481000.0,-18.246939,-19.7008,-20.393148,-20.701319,-20.92799,0.0,-0.81916994,-0.81916994,-11.08689,-11.036884,0,-1.2639028,-1.0802592,-11.044656,-10.8494005
38,225.27347,0.5304521,0.035522874,70.1672,38.72897,10.636377,20.381779,6.4375367,19.087433,57.572105,31.170853,24.59371,42.205685,50.306583,8.109677,5.6232376,4.972659,4.6643867,4.2869177,4.1025553,1.8313676,5.523822,5.311033,5.3170266,9.281351,9.2083845,4.86139,-99.9,-99.9,10.512732,10.502252,1.8567373,2.058622,1.8567373,0.01991663,6.623093,0.20105344,2.8664718,0.041736614,9.033003,0.29137164,23440843000.0,27567410000.0,5009267700.0,-18.259686,-19.820415,-20.580986,-20.945694,-21.18675,0.0,-1.3934399,-1.3934399,-11.94499,-11.862583,0,-2.245547,-2.1107817,-12.174206,-12.028737
