RASDSSinfo DecSDSSinfo zSDSSinfo "HalphaSDSSline [1e-17*erg/cm^2/s]" "OIII5007SDSSline [1e-17*erg/cm^2/s]" "OIII4959SDSSline [1e-17*erg/cm^2/s]" "HbetaSDSSline [1e-17*erg/cm^2/s]" "HdeltaSDSSline [1e-17*erg/cm^2/s]" "N6548SDSS [1e-17*erg/cm^2/s]" "N6584SDSS [1e-17*erg/cm^2/s]" "S6717SDSSline [1e-17*erg/cm^2/s]" "S6731SDSSline [1e-17*erg/cm^2/s]" "OII3726SDSSline [1e-17*erg/cm^2/s]" "OII3729SDSSline [1e-17*erg/cm^2/s]" "OI6300SDSSline [1e-17*erg/cm^2/s]" HalphaSDSSline_ERR OIII5007SDSSline_ERR OIII4959SDSSline_ERR HbetaSDSSline_ERR HdeltaSDSSline_ERR N6548SDSS_ERR N6583SDSS_ERR S6717SDSSline_ERR S6731SDSSline_ERR OII3726SDSSline_ERR OII3729SDSSline_ERR OI6300SDSSline_ERR LOG_OH+12_T04_med LOG_OH+12_T04_avg Mstaravg_SDSStotlgm Mstarmed_SDSStotlgm Dn4000SDSSindx D4000SDSSindx Dn4000SDSSindx_err D4000SDSSindx_err petroRad petroRadE petroR50 petroR50E petroR90 petroR90E PETRO_MASS MODEL_MASS FIBER_MASS U_PETRO_ABSMAG G_PETRO_ABSMAG R_PETRO_ABSMAG I_PETRO_ABSMAG Z_PETRO_ABSMAG SFR_flag_all totalSFR_Avg totalSFR_Med sSFR_avg_all sSFR_med_all sSFR_flag_all fibSFR_avg_all fibSFR_med_all fibsSFR_avg_all fibsSFR_med_all
131.72622680664062 2.5600552558898926 0.028665991500020027 971.4473266601562 43.388145446777344 19.665796279907227 206.3662109375 44.77332305908203 135.01278686523438 407.2297058105469 133.0374298095703 103.20169067382812 66.98421478271484 95.3170166015625 17.867538452148438 6.275699138641357 2.428727149963379 2.3799211978912354 3.025705575942993 2.872731924057007 1.2451961040496826 3.7557947635650635 2.8158938884735107 2.847442388534546 6.45143461227417 6.3580121994018555 2.1772773265838623 9.149849891662598 9.159409523010254 10.234030723571777 10.220416069030762 1.3246228694915771 1.4415606260299683 1.3246228694915771 0.00716123403981328 8.672186851501465 0.16619792580604553 3.9179065227508545 0.01601131446659565 9.6063814163208 0.10319091379642487 13120293888.0 14731202560.0 2010568960.0 -18.019437789916992 -19.503314971923828 -20.19023323059082 -20.50174331665039 -20.802457809448242 0.0 0.17018009722232819 0.17018009722232819 -10.100569725036621 -10.147941589355469 0 -0.04588789865374565 -0.06378952413797379 -9.46146011352539 -9.486285209655762
165.1078643798828 4.223630905151367 0.03863280266523361 1622.8369140625 91.45655822753906 35.477413177490234 410.3725891113281 96.0172348022461 209.9431610107422 633.237060546875 274.3306884765625 201.25437927246094 226.07827758789062 180.12843322753906 24.693368911743164 14.977649688720703 4.504085063934326 3.9475772380828857 6.441020488739014 4.8780670166015625 2.4876487255096436 7.503315448760986 5.791693210601807 5.1703290939331055 11.00830078125 10.709738731384277 3.651986598968506 9.073587417602539 9.08946704864502 10.237443923950195 10.22148323059082 1.1430269479751587 1.2282894849777222 1.1430269479751587 0.006207621656358242 7.100709438323975 0.10236972570419312 2.807464122772217 0.019163232296705246 8.973060607910156 0.112656369805336 16667001856.0 17182283776.0 3303168512.0 -18.717077255249023 -19.93509292602539 -20.5238094329834 -20.813060760498047 -21.01280403137207 0.0 0.38283008337020874 0.38283008337020874 -9.88817024230957 -9.956653594970703 0 0.05784466490149498 0.03795850649476051 -9.512290000915527 -9.531693458557129
168.86907958984375 4.348748683929443 0.04002153128385544 254.50845336914062 10.639737129211426 0.5326640009880066 42.55683898925781 14.281183242797852 34.335060119628906 103.56246948242188 44.567291259765625 34.116783142089844 28.8923282623291 12.086779594421387 7.370564937591553 3.58603572845459 2.344151258468628 2.4181628227233887 2.5849523544311523 3.2016146183013916 0.8675509095191956 2.6167311668395996 2.2406187057495117 2.142854690551758 5.984445095062256 5.544193744659424 2.011065721511841 -99.9000015258789 -99.9000015258789 10.143754959106445 10.131007194519043 1.222852110862732 1.4138119220733643 1.222852110862732 0.020874714478850365 9.916500091552734 0.2928183674812317 4.12791109085083 0.029849637299776077 10.345956802368164 0.16263225674629211 15113377792.0 13123179520.0 1918545792.0 -18.293987274169922 -19.683815002441406 -20.338293075561523 -20.614215850830078 -20.893075942993164 0.0 -0.16806989908218384 -0.16806989908218384 -10.34984016418457 -10.385233879089355 0 -0.41987401247024536 -0.477535605430603 -9.83797836303711 -9.892999649047852
150.41477966308594 4.383916854858398 0.0477156862616539 548.0349731445312 35.760189056396484 12.092491149902344 129.82850646972656 29.813047409057617 65.75323486328125 198.32693481445312 130.9795379638672 93.78326416015625 88.48883819580078 104.50239562988281 15.20918083190918 6.318924903869629 2.9301953315734863 2.795090675354004 3.46071720123291 2.985173463821411 1.2937153577804565 3.9021401405334473 3.562182664871216 3.331636667251587 5.8895673751831055 6.2743635177612305 2.582622766494751 8.95486068725586 8.970290184020996 10.2255220413208 10.21286678314209 1.3008103370666504 1.434751272201538 1.3008103370666504 0.010816119611263275 4.684882164001465 0.059443049132823944 2.206772804260254 0.009502258151769638 5.348095893859863 0.0717180073261261 16935525376.0 16102670336.0 4431411200.0 -18.415206909179688 -19.741262435913086 -20.400516510009766 -20.71887969970703 -20.955778121948242 0.0 -0.09669990092515945 -0.09669990092515945 -10.361760139465332 -10.402044296264648 0 -0.3166908919811249 -0.3339157998561859 -10.08821964263916 -10.11188793182373
128.6328125 42.9160270690918 0.040182601660490036 1536.3404541015625 118.91374969482422 42.33633804321289 372.68170166015625 93.15719604492188 194.03773498535156 585.2625732421875 262.9308776855469 196.86868286132812 213.55914306640625 249.5432586669922 25.485088348388672 13.272687911987305 4.203484058380127 3.5892930030822754 5.660414695739746 4.234367370605469 2.0791196823120117 6.2710981369018555 4.850811958312988 4.369235515594482 9.33177375793457 9.549823760986328 3.0154287815093994 9.050000190734863 9.05999755859375 10.103862762451172 10.083582878112793 1.1781034469604492 1.292539119720459 1.1781034469604492 0.007166062481701374 4.4499382972717285 0.09372275322675705 1.9769480228424072 0.012041649781167507 5.79307746887207 0.0905722826719284 9321029632.0 12874023936.0 2311191040.0 -18.487075805664062 -19.48817253112793 -20.016584396362305 -20.27823829650879 -20.50069236755371 0.0 0.20412009954452515 0.20412009954452515 -9.938260078430176 -9.974002838134766 0 0.024510817602276802 0.015095444396138191 -9.369070053100586 -9.388897895812988
223.41665649414062 2.9206438064575195 0.04450492933392525 1659.5224609375 146.11972045898438 54.20551681518555 375.07769775390625 101.69099426269531 258.35333251953125 779.2532958984375 360.4248352050781 269.84100341796875 363.8249816894531 240.72828674316406 56.13557815551758 15.75800895690918 6.508571624755859 5.739116668701172 7.628847122192383 6.424551963806152 3.236398696899414 9.761714935302734 7.604804039001465 6.967512607574463 16.04125213623047 15.343945503234863 5.322509288787842 8.991678237915039 9.002872467041016 10.433658599853516 10.42236328125 1.2908883094787598 1.4425928592681885 1.2908883094787598 0.011325315572321415 7.022446632385254 0.16446195542812347 2.752030611038208 0.02360575646162033 8.974539756774902 0.14474694430828094 24579831808.0 24848576512.0 6409802240.0 -18.892946243286133 -20.254148483276367 -20.880599975585938 -21.167234420776367 -21.375091552734375 0.0 0.4554601013660431 0.4554601013660431 -10.016069412231445 -10.058907508850098 0 0.254773885011673 0.2351618856191635 -9.654640197753906 -9.679845809936523
135.32156372070312 47.360355377197266 0.039695192128419876 1263.2542724609375 113.22566986083984 33.82508087158203 253.906005859375 42.19297409057617 204.65675354003906 617.2920532226562 212.92913818359375 168.63299560546875 95.45317840576172 105.43633270263672 36.246429443359375 10.706677436828613 4.1372880935668945 3.6950621604919434 4.6732282638549805 3.541457414627075 2.1957850456237793 6.622987270355225 4.869863510131836 4.564639568328857 6.680766582489014 6.92868709564209 3.8951590061187744 -99.9000015258789 -99.9000015258789 10.315999984741211 10.30244255065918 1.3019235134124756 1.483167052268982 1.3019235134124756 0.008487459272146225 5.87398624420166 0.17531737685203552 2.2731611728668213 0.02182745933532715 7.7133402824401855 0.1379121094942093 16994823168.0 17765861376.0 4984868352.0 -18.397733688354492 -19.71693229675293 -20.39636993408203 -20.710142135620117 -20.991281509399414 0.0 0.4129801094532013 0.4129801094532013 -9.932780265808105 -9.9664306640625 0 0.24900981783866882 0.26496192812919617 -9.546331405639648 -9.529454231262207
175.70960998535156 59.80186462402344 0.044105641543865204 1439.766845703125 515.1502075195312 172.94064331054688 456.5956726074219 136.23414611816406 245.48851013183594 740.4500122070312 290.0413818359375 230.02218627929688 489.26995849609375 375.5524597167969 59.80535125732422 11.20330810546875 6.4244585037231445 4.161747455596924 5.442298412322998 3.9512417316436768 2.226893901824951 6.716818332672119 4.678954124450684 4.358046054840088 10.387203216552734 9.757553100585938 3.1199498176574707 -99.9000015258789 -99.9000015258789 10.133130073547363 10.117732048034668 1.0949804782867432 1.1519063711166382 1.0949804782867432 0.0038138118106871843 4.986160755157471 0.08984247595071793 2.0357797145843506 0.009649784304201603 5.874711036682129 0.06133778765797615 14051437568.0 15684723712.0 4002536448.0 -18.887699127197266 -19.97968864440918 -20.50865364074707 -20.737930297851562 -20.956409454345703 0.0 0.32189008593559265 0.32189008593559265 -9.84628963470459 -9.881817817687988 0 0.00278381141833961 0.005620989017188549 -9.524595260620117 -9.519783973693848
198.29220581054688 5.328378677368164 0.048794809728860855 588.2978515625 415.6965637207031 138.5231475830078 160.94528198242188 53.17007827758789 79.39308166503906 239.4678497314453 82.85552215576172 72.71104431152344 114.9968032836914 158.93467712402344 37.732948303222656 6.3854594230651855 5.869586944580078 3.8505172729492188 4.332496643066406 4.341382026672363 1.2770447731018066 3.8518576622009277 2.882207155227661 2.900848865509033 8.095176696777344 9.267129898071289 2.526834011077881 -99.9000015258789 -99.9000015258789 9.921689987182617 9.907434463500977 1.2149755954742432 1.2779629230499268 1.2149755954742432 0.013261109590530396 5.231178283691406 0.14321887493133545 2.21304988861084 0.02264571376144886 6.02820348739624 0.13915686309337616 9843764224.0 9739685888.0 2538434560.0 -18.141576766967773 -19.401308059692383 -19.98611831665039 -20.25659942626953 -20.426206588745117 0.0 -0.02468990348279476 -0.02468990348279476 -9.985320091247559 -10.01977825164795 0 -0.4299580454826355 -0.43054017424583435 -9.781673431396484 -9.780197143554688
246.51776123046875 46.3682746887207 0.02993095852434635 3163.78955078125 92.89080810546875 35.27753448486328 699.200927734375 147.7570037841797 437.9779052734375 1321.04248046875 423.4834289550781 354.1665344238281 222.3737335205078 183.06155395507812 54.72152328491211 23.885799407958984 4.570032596588135 4.177201271057129 7.93856143951416 4.649151802062988 3.618051767349243 10.91286849975586 7.109934329986572 6.6819987297058105 8.0586576461792 7.936127185821533 4.278817176818848 9.150090217590332 9.160356521606445 10.12436580657959 10.110711097717285 1.18109929561615 1.3012185096740723 1.18109929561615 0.004216428380459547 4.1244635581970215 0.022756213322281837 1.7529399394989014 0.004848584067076445 5.003697872161865 0.03408408537507057 12212271104.0 12796798976.0 3975866368.0 -18.42558479309082 -19.480031967163086 -20.089832305908203 -20.387500762939453 -20.61130714416504 0.0 0.45805010199546814 0.45805010199546814 -9.708979606628418 -9.748015403747559 0 0.3536834418773651 0.3231258988380432 -9.294129371643066 -9.319334030151367
238.3173065185547 53.543521881103516 0.04676596075296402 784.8991088867188 38.37202453613281 19.515043258666992 197.97052001953125 51.781333923339844 145.54983520507812 439.01190185546875 118.1680679321289 114.5892105102539 110.88428497314453 66.14398956298828 12.320676803588867 7.520534515380859 2.7107605934143066 2.520448923110962 3.4804632663726807 3.1405019760131836 1.5065608024597168 4.544130325317383 2.867372512817383 3.226109027862549 5.706517219543457 5.472415447235107 2.2257792949676514 -99.9000015258789 -99.9000015258789 10.470593452453613 10.457098960876465 1.2762224674224854 1.3967748880386353 1.2762224674224854 0.007778964005410671 9.497428894042969 0.20917047560214996 3.937161922454834 0.019847920164465904 10.141568183898926 0.10893742740154266 27988277248.0 28509288448.0 4782371328.0 -18.903528213500977 -20.33807945251465 -20.9791259765625 -21.268356323242188 -21.441436767578125 0.0 0.5041701197624207 0.5041701197624207 -10.001299858093262 -10.04040813446045 0 -0.045386359095573425 -0.039867497980594635 -9.760527610778809 -9.75374698638916
241.033203125 47.349693298339844 0.042176831513643265 1314.25341796875 151.93470764160156 46.04523468017578 369.74462890625 128.94393920898438 313.369384765625 945.1944580078125 105.31526947021484 110.90349578857422 204.7533416748047 110.82687377929688 21.310449600219727 11.019598007202148 4.797909259796143 3.9857919216156006 5.983868598937988 4.990138530731201 2.7022430896759033 8.150580406188965 3.884294033050537 3.9535629749298096 10.4077787399292 10.298768043518066 3.3934762477874756 -99.9000015258789 -99.9000015258789 10.029741287231445 10.00146484375 1.1268950700759888 1.1973427534103394 1.1268950700759888 0.00575121259316802 4.875977516174316 0.05799296498298645 2.031219720840454 0.011830692179501057 5.605716228485107 0.07416044175624847 10590573568.0 11626777600.0 3498070784.0 -18.604930877685547 -19.4904842376709 -20.0428466796875 -20.309852600097656 -20.56010627746582 0.0 0.39454010128974915 0.39454010128974915 -9.680079460144043 -9.699999809265137 0 0.03849615901708603 0.03870518133044243 -9.451065063476562 -9.44933795928955
247.67445373535156 40.52939224243164 0.029812201857566833 812.7646484375 30.524738311767578 12.561410903930664 183.73960876464844 47.21836471557617 131.76724243164062 397.4403991699219 104.8827133178711 92.10826873779297 64.81825256347656 37.50141143798828 10.711944580078125 9.334230422973633 3.774690628051758 3.5800888538360596 4.793169975280762 4.316837787628174 2.004253387451172 6.045284748077393 4.329718112945557 4.199753761291504 8.864922523498535 8.61870288848877 3.348688840866089 9.192611694335938 9.212890625 10.571247100830078 10.55588150024414 1.1979130506515503 1.3138383626937866 1.1979130506515503 0.010750923305749893 15.94239616394043 0.15866810083389282 7.268638610839844 0.01878090761601925 16.340211868286133 0.10768536478281021 24663228416.0 31928223744.0 2074548224.0 -18.77809715270996 -20.19577980041504 -20.84827995300293 -21.142995834350586 -21.360456466674805 0.0 0.34142008423805237 0.34142008423805237 -10.2672700881958 -10.321321487426758 0 -0.13557231426239014 -0.16578611731529236 -9.713520050048828 -9.74097728729248
226.83506774902344 2.391139268875122 0.04298963397741318 1441.406494140625 328.96368408203125 108.89571380615234 375.9142150878906 86.36872863769531 293.5235595703125 885.3348388671875 230.70306396484375 189.50242614746094 460.6136779785156 316.72052001953125 60.63700485229492 9.916852951049805 6.151242256164551 4.987844467163086 5.579127788543701 4.839840888977051 2.510103940963745 7.571044445037842 4.817609786987305 4.635492324829102 11.65626049041748 11.167338371276855 3.984672784805298 -99.9000015258789 -99.9000015258789 10.180083274841309 10.246428489685059 1.2713011503219604 1.4789035320281982 1.2713011503219604 0.005617452319711447 3.4443960189819336 0.037447135895490646 1.5967296361923218 0.005374900531023741 4.234553813934326 0.04375622794032097 11825419264.0 12020974592.0 4916464640.0 -18.842172622680664 -20.236135482788086 -20.708389282226562 -20.837390899658203 -21.008556365966797 2.0 -0.2128899097442627 -0.2128899097442627 -10.429409980773926 -10.470165252685547 0 -0.17141421139240265 -0.166050985455513 -9.80615234375 -9.799161911010742
247.3041229248047 41.1508903503418 0.02959267422556877 554.4622802734375 33.6170539855957 10.064095497131348 118.22676849365234 29.936620712280273 77.76712799072266 234.56361389160156 64.35489654541016 49.451168060302734 18.222606658935547 57.37847137451172 9.786123275756836 6.777348041534424 3.2996866703033447 3.0304346084594727 3.7673377990722656 3.264183282852173 1.5250483751296997 4.599893569946289 3.547179937362671 3.4136900901794434 6.391833782196045 6.743017196655273 2.9107320308685303 9.15418815612793 9.180892944335938 10.501402854919434 10.487103462219238 1.3067998886108398 1.4536380767822266 1.3067998886108398 0.011985620483756065 14.79332447052002 0.09983466565608978 6.918067932128906 0.03545299917459488 15.660932540893555 0.2299143373966217 24030599168.0 26598098944.0 1950670464.0 -18.47942352294922 -20.04743766784668 -20.734167098999023 -21.03700065612793 -21.2099552154541 0.0 0.1792500913143158 0.1792500913143158 -10.363999366760254 -10.410022735595703 0 -0.15156131982803345 -0.18624942004680634 -9.587989807128906 -9.614358901977539
